,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Connection Type,Diameter,Material Type,Range,Warranty,Hazardous,Approvals,Equal / Unequal,Angle,End Connection A size,End Connection C size,Material,Size,Connection Type 1,Connection Type 2,Supplier Product Code,Type,WEEE Compliant,Feature 1,Weight,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Colour,End Connection B size,Connection Size,Pack Quantity,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Attachment 5,Gender,Wall Thickness (mm),Operating Temperature Range (C),Standards,Depth (mm),Attachment 6,Attachment 7,Body Material,Handle Type,Seal Material,Feature 14,Drainage Product Type,Minimum Operating Temperature,Resistance Features,Maximum Operating Temperature,Paintable,Application,Length (M),Pressure,Length (mm),Height (mm),Width (mm),Attachment 8,Attachment 9,Attachment 10,Attachment 11
127,PP12214,"Durapipe HTA CPVC male iron brass adaptor 25 x 32mm x 3/4""",Durapipe,12.95,"This Durapipe HTA 25/32mm x 3/4"" adapter nipple is made of C-PVC and brass. HTA is quick and easy to securely install, providing a complete C-PVC pipework system suitable for domestic hot and cold water services.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Durapipe HTA CPVC male iron brass adaptor 25 x 32mm x 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/14/NW-P12213_P12214_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Durapipe_HTA_Technical_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,P581362,JG Speedfit PSE4628W stop end 28mm,JG Speedfit,4.62,"Suitable for use in hot or cold water, this John Guest Speedfit 28mm plastic end cap can also be used in central heating systems. It has a push-fit demountable connection for ease of use.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> JG Speedfit PSE4628W stop end 28mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/62/NW-581362_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PSE_PSEI_Range_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PP38339,Uponor S-Press Plus stop end 16mm,Uponor,4.06,"This Uponor S-Press Plus 16mm stop end is made of brass and includes press-fit connection with press indicator. Offering speedy, bevel-free installation, this fitting is supplied with a QR code for instant digital connection.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Uponor S-Press Plus stop end 16mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/39/NW-P38339_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Uponor_S-Press_PLUS_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PP45833,"Philmac 3G reducing set 32mm - 1"" x 20mm - 1/2""",Philmac,5.31,"This Philmac 3G reducing set with 32mm/1"" x 20mm/1/2"" metric/imperial end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Philmac 3G reducing set 32mm - 1"" x 20mm - 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/58/36/NW-P45832_P45836_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,P523300,Polypipe Polyplumb Enhanced coupler 15 mm,Polypipe,4.42,"This Polypipe PolyPlumb Enhanced 15mm coupler offers complete compatibility with a wide range of pipe types. PolyPlumb Enhanced is a varied range of professional push-fit fittings. These slimline, sleekly designed parts incorporate patented In-Cert haptic click feedback technology for jointing confidence and high performance grab rings for joint integrity you can rely on.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Polypipe Polyplumb Enhanced coupler 15 mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/00/523300_wm.jpg,,,,,,,,Polyplumb Enhanced,,N,BSI  BS7291 Class S Parts 1 & 2: 2010BBA  00/3699Reg4 1710032,Equal,,15mm,15mm,Polybutylene,15 mm,Push-Fit,,PB015EW,Coupler,N,Slimline design,,Patented In-Cert technology provides haptic click feedback for confidence the joint has been made,Compatible with Polypipe plumbing and heating pipe and copper pipe,Pre-lubricated EPDM O-ring for joint integrity,High performance stainless steel grab ring,Suitable for most hot and cold water applications,Meets BSI  BS7291 Class S Parts 1 & 2: 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,P517605,"JG Speedfit female iron brass stem adaptor 15mm x 1/2""",JG Speedfit,7.83,"This John Guest Speedfit 15mm x 1/2"" female stem adapter is made of brass and is suitable for use in central heating systems.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> JG Speedfit female iron brass stem adaptor 15mm x 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/05/NW-517605_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,P517558,JG Speedfit PEM3022BW reducing tee 22 x 15 x 15mm,JG Speedfit,5.29,"This John Guest Speedfit 22 x 15 x 15mm 90° reducing tee is a push-fit plastic fitting designed for the connection of plastic and copper pipe. To connect, simply push the fitting fully onto the pipe and twist the plastic nut clockwise to lock in place. Where demounting is required the nut is unlocked and the collet pushed towards the body of the fitting before pulling the pipe to release. This fitting is easy to work with in confined places and removes the need for hot works on site, reducing installation time by about 40% compared to traditional fixing methods.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> JG Speedfit PEM3022BW reducing tee 22 x 15 x 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/63/NW-517554_517563_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_PEI_PEM_Range_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PP06373,Plasson 3407 stopcock 20mm,Plasson,37.79,"Promising a watertight seal, this Plasson 3407 20mm compression stop tap ensures water is completely turned off in case of a leak in the system. Designed for use in systems conveying water and other fluids in urban and inter-urban infrastructure, industrial, mining, landscape, and farming applications, this fitting is made of a high quality polyethylene (PP) and has been designed with in-line connections in mind. Robustly built, this tap has been designed and tested to withstand pressure systems of up to 16 bar.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Plasson 3407 stopcock 20mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/75/NW-P06373_P06375_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Plasson_7020_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_3407CC0_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Plasson_Technical_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,P515713,JG Speedfit JG Speedfit CM0722S tank connector 22mm,JG Speedfit,3.95,"Designed specifically for connecting plastic or copper pipes to a cold water tank, this John Guest Speedfit 22mm push-fit tank connector is easy to use, requiring no specialist tools and no need for hot works in a potentially high risk space. To fit, the connecter is simply pushed on to the pipe and hand tightened while to demount, the collet is pushed towards the body of the fitting and the pipe pulled to effortlessly release.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> JG Speedfit JG Speedfit CM0722S tank connector 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/13/NW-515712_515713_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/JG_Speedfit_Push-Fit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/JG_Speedfit_SystmConnections_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/JG_Speedfit_Plumbing_Heating_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/JG_Speedfit_CI_CM_Range_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PF66458,Polypipe Solvent Weld Waste - ABS straight coupling 40mm White,Polypipe,4.11,"Made of white ABS, this Polypipe straight coupling with 40mm solvent weld connections is suitable for domestic applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Polypipe Solvent Weld Waste - ABS straight coupling 40mm White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/58/NW-F66458_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,P591544,JG Speedfit reducing straight coupling 22 x 15mm (Pack of 5),JG Speedfit,21.25,"Fully demountable and easy to work with, even in confined spaces, this JG Speedfit 22 x 15mm reducing straight coupler is suitable for use on plastic and copper pipe. Easy to install and taking 40% less time compared to traditional methods, this fitting is simply pushed onto the pipe and the plastic nut turned clockwise to lock in place. To demount, the nut can be unlocked and the collet pushed towards the body of the fitting before pulling the pipe to release. Designed, manufactured and assembled in the UK, JG Speedfit fittings require the correct pipe insert to be used with plastic pipes.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> JG Speedfit reducing straight coupling 22 x 15mm (Pack of 5)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/17/515717_wm.jpg,,,,,,,,,,N,BSIWRASISO 9001BS 7291BBA,Unequal,,22mm,15mm,Plastic,22 x 15 mm,Push-Fit,,591544 PK,Reducer,N,No tools required,,Push-fit and demountable connections,Suitable for hot and cold water,For central heating systems and plastic and copper pipe,Grip and seal connection,Lead-free and non-toxic,Corrosion-free,,,22mm x 15mm,Pack of 5,Resists scale,BSI approved,WRAS approved,ISO 9001,BS 7291,BBA approved,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,P517142,Polypipe Polyplumb spigot stop end 22mm,Polypipe,2.3,"This Polypipe Polyplumb 22 x 22mm spigot blank end is a traditional push-fit plumbing fitting. Made of polybutylene, this toughly durable fitting is part of a system designed for use by plumbing professionals.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Polypipe Polyplumb spigot stop end 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/42/NW-517140_517142_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PP45597,"Philmac 3G end connector Pol  x  MI 32mm - 1"" x 3/4""",Philmac,8.94,"This Philmac 3G connector with 32mm/1"" x 3/4"" POL x MI BSP end connections is made of high performance polypropylene (PP) for good impact resistance and resistance to UV, chemicals and corrosion. Non-toxic and taint-free, this Philmac compression fitting is suitable for a wide range of plumbing, commercial, agricultural, industrial and residential applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Philmac 3G end connector Pol  x  MI 32mm - 1"" x 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/99/NW-P45594_P45599_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PP45944,Philmac 3G copper adaptor set 32 x 28mm,Philmac,8.67,"This Philmac 3G copper connection kit in polypropylene (PP) with 32mm/1"" x 28mm metric/imperial to copper end connections is built to last, corrosion-resistant and easy to install making it ideal for a variety of plumbing and commercial applications. Philmac fittings are designed for connection to different pipe materials including metric and imperial PE, lead, PVC, copper, stainless steel and galvanised iron.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Philmac 3G copper adaptor set 32 x 28mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/44/NW-P45942_P45944_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Philmac_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Philmac_PipeFittings_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PP01648,Plasson 1004 tee 25 x 25 x 25mm,Plasson,11.66,"This Plasson 1004 tee connector with 25mm push-fit end connections is ideal for conveying water and other fluids in urban and inter-urban infrastructure, industrial, mining, landscape, and farming. Easy to install with no tools required, this fitting's push-fit connection makes for a fast installation and secure fit. Made of a durable and strong polypropylene (PP), this connector is resistant to stress and impact.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Plasson 1004 tee 25 x 25 x 25mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/48/P01648_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_1004U0025_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Plasson_1000_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PP65181,Philmac 3G 78002 MDPE liner 20mm,Philmac,0.47,"This Philmac 20 x 20mm 3G liner is made of corrosion-resistant MDPE and offers slide and tighten technology with no need for pipe preparation and no force required to push the pipe past the seal, making installation fast and hassle-free.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Philmac 3G 78002 MDPE liner 20mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/86/NW-P65181_P65186_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Fittings_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Philmac_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,P523326,Polypipe Polyplumb Enhanced socket 22 x 15 mm Red,Polypipe,5.31,"This Polypipe PolyPlumb Enhanced 22 x 15mm socket offers complete compatibility with a wide range of pipe types. PolyPlumb Enhanced is a varied range of professional push-fit fittings. These slimline, sleekly designed parts incorporate patented In-Cert haptic click feedback technology for jointing confidence and high performance grab rings for joint integrity you can rely on.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Polypipe Polyplumb Enhanced socket 22 x 15 mm Red",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/26/523326_wm.jpg,,,,,,,,Polyplumb Enhanced,,N,BSI  BS7291 Class S Parts 1 & 2: 2010BBA  00/3699Reg4 1710047,Unequal,,22mm,15mm,Polybutylene,22mm x 15mm,Push-Fit,,PB1822EW,Socket Reducer,N,Slimline design,,Patented In-Cert technology provides haptic click feedback for confidence the joint has been made,Compatible with Polypipe plumbing and heating pipe and copper pipe,Pre-lubricated EPDM O-ring for joint integrity,High performance stainless steel grab ring,Suitable for most hot and cold water applications,Meets BSI  BS7291 Class S Parts 1 & 2: 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
