,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7
111,P272048,Stelrad Compact P+ 48 section radiator 600 x 1600mm,Stelrad,203.63,"Measuring 600 x 1600mm, the Stelrad Compact double panel single convector radiator in Traffic White is designed to maximise space in domestic or commercial premises while delivering a generous heat output of up to 7345 BTU/h. Sturdy and practical, this robust steel-built radiator features a convector that has been precision-welded directly onto its waterways, helping to improve efficiency, while flexible connections make installation simple in any setting. The Compact is wrapped in robust packaging for complete protection during transit, with no need to unwrap until the unit is fully installed, reducing the risk of accidental damage during fitting.",Radiators/Central Heating Radiators/Panel Radiators/Double panel single convector p plus radiators (Type 21)/Double panel single convector p plus radiators (Type 21).csv -> Stelrad Compact P+ 48 section radiator 600 x 1600mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/48/NW-272048_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Compact_Horizontal_Technical.pdf,,,,
112,P236234,Myson Select Compact SX compact radiator 500 x 800mm,Myson,124.42,"Neatly designed to suit all interiors, the Myson Select Compact double panel radiator is ideal for the eco-friendly modern home. This lightweight 800 x 500mm horizontal radiator is not only manufactured using less steel than comparable units, it also delivers high outputs while minimising water use, helping homeowners to reduce the carbon footprint of their heating system.",Radiators/Central Heating Radiators/Panel Radiators/Double panel single convector p plus radiators (Type 21)/Double panel single convector p plus radiators (Type 21).csv -> Myson Select Compact SX compact radiator 500 x 800mm,,Double panel xtra compact radiator;Fixing bracket;Air vent ;plug pack,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/34/NW-236233_236234_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Select_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,
113,P207645,"Myson Premier HE DPX 2 tapping radiator 15"" x 45""",Myson,430.85,"With a design suited to any interior, the Myson Premier HE double panel Xtra tapping radiator offers safety, style and comfort all in one. Finished in neat, clean white, this horizontal unit measures 45 x 15"".","Radiators/Central Heating Radiators/Panel Radiators/Double panel single convector p plus radiators (Type 21)/Double panel single convector p plus radiators (Type 21).csv -> Myson Premier HE DPX 2 tapping radiator 15"" x 45""",,Double panel xtra tapping radiator;Wall bracket;Air vent,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/45/NW-207645_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_HE_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,
114,P271984,Stelrad Compact P+ 84 section radiator 450 x 2800mm,Stelrad,388.13,"Ideal for homes where space is at a premium, this Stelrad Compact P+ 84 section radiator measures 450 x 2800mm yet offers a generous heat output of 10,082 BTU/h. A traditional design made of robust steel, this radiator offers easy installation thanks to its integrated top grille and side panels and tough brackets. A nickel-plated plug and vent ensures reliable jointing while offering an attractive finish.",Radiators/Central Heating Radiators/Panel Radiators/Double panel single convector p plus radiators (Type 21)/Double panel single convector p plus radiators (Type 21).csv -> Stelrad Compact P+ 84 section radiator 450 x 2800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/pa/ct/Caradon Stelrad_Compact_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Radiator_Brochure.pdf,,,,,,
115,P200921,Stelrad Elite P+ 21 section radiator 450 x 700mm,Stelrad,70.31,"Offering the brand's best ever quality and performance, the Stelrad Elite double panel single convector radiator provides improved outputs for even more impressive heating performance. With a symmetrical convector, the 700 x 450mm radiator can be mounted either way up, for the ultimate in flexibility of siting, while a TBOE connection ensures high levels of efficiency and economy, a must for commercial applications. The Elite's convector is precision-welded directly onto the waterways while all tappings are well-aligned, with robust nickel-plated plugs and vents and quality EPDM O-rings for reliability and longevity. Manufactured with high definition pressings, this radiator promises smooth edges and corners and a run-free, two-coat paint finish that won't let your decor down. Wrapped in tough packaging, every Stelrad radiator reaches its destination in pristine condition, with unwrapping required only after installation, removing the risk of last-minute scrapes and chips.",Radiators/Central Heating Radiators/Panel Radiators/Double panel single convector p plus radiators (Type 21)/Double panel single convector p plus radiators (Type 21).csv -> Stelrad Elite P+ 21 section radiator 450 x 700mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/21/NW-200921_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Series_Elite_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,,,,,
116,P236255,Myson Select Compact SX compact radiator 600 x 900mm,Myson,162.63,"A compact radiator that will fit neatly into most rooms, the Myson Select Compact 600 x 900mm double panel single convector horizontal radiator brings style and 4161 BTU/h comfort together in one simple package. Available in a huge range of alternative sizes and outputs, every Select unit is delivered in robust packaging to ensure that it reaches you in pristine condition, making installation completely hassle free.",Radiators/Central Heating Radiators/Panel Radiators/Double panel single convector p plus radiators (Type 21)/Double panel single convector p plus radiators (Type 21).csv -> Myson Select Compact SX compact radiator 600 x 900mm,,"Radiator, brackets ;plug ;vent kit",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/a_/p+/Savanna P+_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_SelectCompact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/xt/ra/Select Compact - Double Panel Extra.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_ProductRange_Brochure.pdf,,,,
117,P207777,"Myson Premier HE DPX 2 tapping radiator 21"" x 77""",Myson,1000.71,"With a design suited to any interior, the Myson Premier HE double panel Xtra tapping radiator offers safety, style and comfort all in one. Finished in neat, clean white, this horizontal unit measures 77 x 21"".","Radiators/Central Heating Radiators/Panel Radiators/Double panel single convector p plus radiators (Type 21)/Double panel single convector p plus radiators (Type 21).csv -> Myson Premier HE DPX 2 tapping radiator 21"" x 77""",,Double panel xtra tapping radiator;Wall bracket;Air vent,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/77/NW-207777_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_HE_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,
118,P267733,"Myson Premier HE DPX 4 tapping radiator 21 x 33""",Myson,427.19,"A popular design delivering on both style and efficiency, the 21 x 33"" Myson Premier HE Xtra double panel tapping radiator has a smoothly rounded top free from sharp edges, meaning that it's a safer choice for homes where young children or the elderly are in residence. Providing a heat output of 3618 BTU/h, this smart white epoxy-finished radiator is manufactured in robust steel for long lasting strength.","Radiators/Central Heating Radiators/Panel Radiators/Double panel single convector p plus radiators (Type 21)/Double panel single convector p plus radiators (Type 21).csv -> Myson Premier HE DPX 4 tapping radiator 21 x 33""",,Double panel xtra tapping radiator;Wall bracket;Air vent,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/33/NW-267733_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_HE_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,
119,P243537,Stelrad Vita Compact P+ radiator 600 x 900mm,Stelrad,93.8,"The Stelrad Vita Compact double panel rectangular radiator is perfect for homes where space is at a premium. With its reduced dimensions, sleek design and 4133 BTU/h heat output, this compact radiator is designed to be unobtrusive even in the smallest of spaces. Powder-coated steel finished in bright Traffic White, the classic lines and neat finish of the Vita Compact make it a real crowd pleaser.",Radiators/Central Heating Radiators/Panel Radiators/Double panel single convector p plus radiators (Type 21)/Double panel single convector p plus radiators (Type 21).csv -> Stelrad Vita Compact P+ radiator 600 x 900mm,,Compact radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/37/243537_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Stelrad_Vita_Series_Brochure_2021.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Vita_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Vita_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Vita Series_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_VITA_Brochure.pdf,,
120,P239599,Myson Premier Compact DPX compact radiator 600 x 600mm,Myson,205.31,"Smart and stylish, yet traditional in design, the Myson Premier Compact double panel radiator has a smooth round top and compact side panels to the top grille. Perfect for newly renovated period homes yet equally suitable in a contemporary new build, this 600 x 600mm square radiator is finished in crowd-pleasing white.",Radiators/Central Heating Radiators/Panel Radiators/Double panel single convector p plus radiators (Type 21)/Double panel single convector p plus radiators (Type 21).csv -> Myson Premier Compact DPX compact radiator 600 x 600mm,,Double panel xtra compact radiator;Air vent ;plug pack;Wall bracket,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/96/00/NW-239597_239600_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_ProductRange_Brochure.pdf,,,,,
121,P271966,Stelrad Compact P+ 66 section radiator 450 x 2200mm,Stelrad,288.86,"A favourite of installers and homeowners alike, the Stelrad Compact double panel single convector radiator is the ideal choice for developments where space is at a premium. Suitable for any room, commercial or domestic, this 2200 x 450mm radiator is smartly designed and promises reliable comfort in any setting. While the Compact's convector is precision-welded directly onto the waterways for excellent efficiency, the flexible connections make installation straightforward. Delivered carefully wrapped in tough packaging, this radiator will reach you in pristine condition and can be installed before unpackaging for risk-free fitting.",Radiators/Central Heating Radiators/Panel Radiators/Double panel single convector p plus radiators (Type 21)/Double panel single convector p plus radiators (Type 21).csv -> Stelrad Compact P+ 66 section radiator 450 x 2200mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/19/66/NW-271966_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Compact_Horizontal_Technical.pdf,,,,
