,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Pack Quantity,Position,Shower Tray Shape,Style,Warranty,Hazardous,Depth (mm),Floor Mounted,Anti Slip Surface,Material,Riser included,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Range,Waste Kit Included,Weight,Waste Supplied,Attachment 5,Feature 9,Feature 10
317,PD52812,Mira Flight Low shower tray with 4 upstands 1000 x 800mm,Mira,189.36,"Made of highly durable yet lightweight acrylic capped resin stone, the low profile Mira Flight Low 1000 x 800mm four upstand shower tray is built to last, resisting scratches and chips to look good for longer. Supplied with a vortex waste for reliable, fast drainage, the Flight Low includes inbuilt BioCote technology providing clean resistance to bacteria and mould.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Mira Flight Low shower tray with 4 upstands 1000 x 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/12/NW-D52811_D52812_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Mira_Flight_Low_Rectangle_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_FlightLLShowerTray_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Mira_UKConsumerShowers_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PD52959,Mira Flight low profile shower tray (4 upstands) 1000 x 800mm,Mira,237.26,"Manufactured in a highly durable resin stone great resistance against surface damage, the Mira Flight 100 x 800mm rectangular low profile shower tray with corner waste offers unbeatable longevity and an ultra-slimline depth. Supplied with the Mira Rapi-Flo waste and four upstands, this shower tray is ready to install on delivery.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Mira Flight low profile shower tray (4 upstands) 1000 x 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/59/D52959_wm.jpg,,,,,White,,Corner,Rectangle,Modern,10-year guarantee,N,1000,Yes,No,Tray: Acrylic capped ABS resin stoneWaste: Polypropylene construction with chrome plated dome,No,1.1697.821.WH,Rectangle Shower Tray,N,Increased flexibility for joist configurations,With Mira Rapi-flo waste with 360° waste,Waste offers high flow rate,Hair catcher ensures rapid drainage,BioCote technology reduces bacteria and mould growth by up to 99.9%,Robust acrylic-capped resin stone,"Scratch, chip and discolouration resistant",Slim 40mm profile,Flight,,,Yes,,White finish,10 year warranty
319,PT04081,Marleton Cross Elements  low profile tray 1500 x 800 (1),Marleton Cross,198.69,"A stylish low profile tray, the Marleton Cross Elements 1500 x 800mm shower tray is incredibly lightweight for easier fitting yet offers all the benefits of cast stone. Made using WRAS approved materials, this rectangular shower tray has a simple white finish to blend seamlessly in with the majority of bathroom suites.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Marleton Cross Elements  low profile tray 1500 x 800 (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/81/T04081_wm.jpg,,,,,White,1,Floor mounted / Raise it on a riser kit,Rectangular,Flat Top low profile shower tray,25 Years,N,800,Yes,No,ABS Stone Resin,No,XHN,Shower Tray,N,Low profile design,Suitable for most types of enclosure,40% lighter than high wall stone resin trays,Compatible with 90mm high flow wastes,Contoured underside for leg use,Manufactured using WRAS approved phthalate-free materials,Meets BS EN 14527,25 year warranty,Elements,,,,,,
320,PD52960,Mira Flight low profile shower tray (4 upstands) 1200 x 760mm,Mira,237.26,"Manufactured in a highly durable resin stone great resistance against surface damage, the Mira Flight 1200 x 760mm rectangular low profile shower tray with corner waste offers unbeatable longevity and an ultra-slimline depth. Supplied with the Mira Rapi-Flo waste and four upstands, this shower tray is ready to install on delivery.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Mira Flight low profile shower tray (4 upstands) 1200 x 760mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/60/D52960_wm.jpg,,,,,White,,Corner,Rectangle,Modern,10-year guarantee,N,1200,Yes,No,Tray: Acrylic capped ABS resin stoneWaste: Polypropylene construction with chrome plated dome,No,1.1697.822.WH,Rectangle Shower Tray,N,Increased flexibility for joist configurations,With Mira Rapi-flo waste with 360° waste,Waste offers high flow rate,Hair catcher ensures rapid drainage,BioCote technology reduces bacteria and mould growth by up to 99.9%,Robust acrylic-capped resin stone,"Scratch, chip and discolouration resistant",Slim 40mm profile,Flight,,,Yes,,White finish,10 year warranty
321,PT04075,MX ELEMENTS LOW PROFILE 1100 X 900 TRAY,Marleton Cross,157.8,"Providing installers with all the beneifts of a solid cast stone tray at a much lighter weight, the Marleton Cross Elements 1100 x 900mm rectangular shower tray is made of a robust ABS stone. Not only does this shower tray offer a low lift weight, its contoured underside contributes to its easy installation too, providing simplified leg fitting.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> MX ELEMENTS LOW PROFILE 1100 X 900 TRAY,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/75/T04075_wm.jpg,,,,,White,1,Centre,Rectangular,Flat Top,25 Years,N,900,Yes,No,Resin,Yes,XHG,Shower Tray,N,ABS stone construction,40% lighter than high wall stone resin,White finish,Suitable for most enclosure types,Suitable for 90mm high-flow waste,"Anti-slip material, tested in accordance with British Standard BS7976:3 Pendulum slip test",Complies with BS EN 14528,Manufactured in WRAS approved phthalate free materials,,,,,,,
322,PT03912,Marleton Cross Elements low profile tray 1700 x 700,Marleton Cross,224.97,"A stylish low profile tray, the Marleton Cross Elements 1700 x 700mm shower tray is incredibly lightweight for easier fitting yet offers all the benefits of cast stone. Made using WRAS approved materials, this rectangular shower tray has a simple white finish to blend seamlessly in with the majority of bathroom suites.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Marleton Cross Elements low profile tray 1700 x 700,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/12/T03912_wm.jpg,,,,,White,,Floorstanding,Rectangular,This is a Bath Replacement Tray. The Waste OS ON the 700 Centre Wall,25 Years,N,700,Yes,No,ABS Acylic Capped Stone Resin Shower Tray,No,ST2,Rectangular shower Tray,N,Solid cast construction,White finish,40% lighter than high wall stone resin trays,Nominal 40mm low profile design,Manufactured in the UK,Manufactured using WRAS approved phthalate-free materials,25 year warranty,,Elements,,,,,,
323,PD08271,Mira Flight Safe low level shower tray no upstands 1600 x 900mm,Mira,391.84,"Made of highly durable yet lightweight acrylic capped resin stone, the low profile Mira Flight Low 1600 x 900mm shower tray is built to last, resisting scratches and chips to look good for longer. Supplied with a vortex waste for reliable, fast drainage, the Flight Low includes inbuilt BioCote technology providing clean resistance to bacteria and mould.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Mira Flight Safe low level shower tray no upstands 1600 x 900mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/71/NW-D08270_D08271_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_FlightLLShowerTray_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Mira_Flight_Safe_Rectangle_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Mira_UKConsumerShowers_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PD08274,Mira Flight Safe low level right handed quadrant shower tray 1200 x 900mm,Mira,279.28,"Made of highly durable yet lightweight acrylic capped resin stone, the low profile Mira Flight Safe 1200 x 900mm shower tray is built to last, resisting scratches and chips to look good for longer. Supplied with a vortex waste for reliable, fast drainage, the Flight Safe includes inbuilt BioCote technology providing clean resistance to bacteria and mould.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Mira Flight Safe low level right handed quadrant shower tray 1200 x 900mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/74/NW-D08274_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_FlightLLShowerTray_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Mira_UKConsumerShowers_Brochure_2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Mira_Flight_Safe_Quadrant_DWG.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PD56819,Mira Flight rectangular riser conversion kit 1700mm,Mira,81.81,"This Mira Flight 1700mm rectangular riser conversion kit includes corner and end pieces along with clip-on fixings to give a neat, seamless finish.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Mira Flight rectangular riser conversion kit 1700mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/21/NW-D56815_D56821_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_FlightLLShowerTray_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Mira_1192074_W2_B_Flight_Tray_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Mira_Shower_Trays_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PD73769,Just Trays Fusion rectangular shower tray with anti slip and waste 1600 x 800mm 40mm White,Just Trays,706.47,"Double skinned for ultra-strong use and manufactured in ABS capped stone resin, this Just Trays Fusion 1600 x 800mm shower tray pack includes a waste and trap for convenient all-in-one installation. Popular with installers, this low-level shower tray is easy to fit, whether on legs using the JT riser kit or flat-to-the floor for a sleek wetroom style look. With an understated elegant design and lighter than traditional stone resin trays. the Fusion includes a discreet 90mm rapid waste outlet for powerful drainage.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Just Trays Fusion rectangular shower tray with anti slip and waste 1600 x 800mm 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/72/NW-D73768_D73772_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/JustTrays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/JustTrays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/JustTrays_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PD56817,Mira Flight quadrant riser conversion kit 1200mm,Mira,99.52,"This Mira Flight 1200mm quadrant riser conversion kit includes corner and end pieces along with clip-on fixings to give a neat, seamless finish.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Mira Flight quadrant riser conversion kit 1200mm,,Corner;End piece;Simple clip on fixings,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/21/NW-D56815_D56821_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_FlightLLShowerTray_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Mira_1192074_W2_B_Flight_Tray_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Mira_Shower_Trays_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PD08275,Mira Flight Safe low level shower tray no upstands 1000 x 1000mm,Mira,262.36,"Made of highly durable yet lightweight acrylic capped resin stone, the low profile Mira Flight Safe 1000 x 1000mm shower tray is built to last, resisting scratches and chips to look good for longer. Supplied with a vortex waste for reliable, fast drainage, the Flight Safe includes inbuilt BioCote technology providing clean resistance to bacteria and mould.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Mira Flight Safe low level shower tray no upstands 1000 x 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/75/NW-D08275_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Mira_Flight_Safe_Square_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_FlightLLShowerTray_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Mira_UKConsumerShowers_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PD02249,Just Trays Rectangular Shower Trays shower tray and waste 1200 x 900mm White,Just Trays,348.74,"Double skinned for ultra-strong use and manufactured in ABS capped stone resin, this Just Trays Fusion 1200 x 900mm flat top shower tray pack includes a waste and trap for convenient all-in-one installation. Popular with installers, this low-level shower tray is easy to fit, whether on legs using the JT riser kit or flat-to-the floor for a sleek wetroom style look. With an understated elegant design and lighter than traditional stone resin trays. the Fusion includes a discreet 90mm rapid waste outlet for powerful drainage.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Just Trays Rectangular Shower Trays shower tray and waste 1200 x 900mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/55/NW-D02244_D02255_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/JustTrays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/JustTrays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/JustTrays_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PD17145,Just Trays Fusion shower tray with 4 upstands 1600 x 800mm White,Just Trays,899.33,"Double-skinned for additional strength, this Just Trays Fusion 800 x 1600mm upstand rectangular shower tray with four upstands is made of a robust ABS-capped acrylic stone resin. Ultra-slimline at 45mm depth and lighter in weight than other stone resin models, this sleek tray is suitable for fitting flat to the floor or raised up on legs using the JT Fusion riser kit. It is supplied with a 90mm rapid waste capable of draining 48L away every minute.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Just Trays Fusion shower tray with 4 upstands 1600 x 800mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/45/NW-D17142_D17145_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Just_Trays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Just_Trays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Just_Trays_Collection_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PD23892,Just Trays Fusion rectangle low profile shower tray 1800 x 800mm,Just Trays,793.79,"Double-skinned for additional strength, this Just Trays Fusion 800 x 45 x 1800mm flat top shower tray is made of a robust ABS-capped acrylic stone resin. Slimline and sleek, the JT Fusion has a discreet 45mm profile, ideal for contemporary bathrooms.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Just Trays Fusion rectangle low profile shower tray 1800 x 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/38/92/NW-D23892_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Just_Trays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Just_Trays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Just_Trays_Collection_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PD56786,Mira Flight shower tray with 4 upstands and waste 1000 x 760mm,Mira,196.51,"Made of highly durable yet lightweight acrylic capped resin stone, the Mira Flight 1000 x 760mm four upstand shower tray is built to last, resisting scratches and chips to look good for longer. Supplied with a flat to the tray waste for a sleek finish, the Flight lends your bathroom an attractive, modern look while inbuilt BioCote technology provides clean resistance to bacteria and mould.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Mira Flight shower tray with 4 upstands and waste 1000 x 760mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/86/NW-D56786_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Mira_1192074_W2_B_Flight_Tray_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Mira_Flight_Rectangle_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Mira_UKConsumerShowers_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PD73716,Just Trays Fusion low profile anti slip shower tray with 2 upstands and concealed waste 900 x 700 x 40mm White,Just Trays,336.46,"Double skinned for ultra-strong use and manufactured in ABS capped stone resin, this Just Trays Fusion 900 x 700mm flat top shower tray pack includes a waste and trap for convenient all-in-one installation. Popular with installers, this low-level shower tray is easy to fit, whether on legs using the JT riser kit or flat-to-the floor for a sleek wetroom style look. With an understated elegant design and lighter than traditional stone resin trays. the Fusion includes a discreet 90mm rapid waste outlet for powerful drainage.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Just Trays Fusion low profile anti slip shower tray with 2 upstands and concealed waste 900 x 700 x 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/16/NW-D73716_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/JustTrays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/JustTrays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/JustTrays_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PD73689,Just Trays Rectangular low profile shower tray and concealed waste 1000 x 700 x 40mm White,Just Trays,276.0,"Double skinned for ultra-strong use and manufactured in ABS capped stone resin, this Just Trays Fusion 1000 x 700mm shower tray pack includes a waste and trap for convenient all-in-one installation. Popular with installers, this low-level shower tray is easy to fit, whether on legs using the JT riser kit or flat-to-the floor for a sleek wetroom style look. With an understated elegant design and lighter than traditional stone resin trays. the Fusion includes a discreet 90mm rapid waste outlet for powerful drainage.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Just Trays Rectangular low profile shower tray and concealed waste 1000 x 700 x 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/89/NW-D73689_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/JustTrays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/JustTrays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/JustTrays_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PD52498,Mira Flight Low quadrant shower tray with 2 upstands 800 x 800mm,Mira,156.04,"Made of highly durable yet lightweight acrylic capped resin stone, the low profile Mira Flight Low 800 x 800mm two upstand shower tray is built to last, resisting scratches and chips to look good for longer. Supplied with a vortex waste for reliable, fast drainage, the Flight Low includes inbuilt BioCote technology providing clean resistance to bacteria and mould.",Showering/Shower Trays and Bases/Shower Trays and Bases.csv -> Mira Flight Low quadrant shower tray with 2 upstands 800 x 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/98/NW-D52498_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Mira_Flight_Low_Quadrant_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_FlightLLShowerTray_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Mira_UKConsumerShowers_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
