,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Pack Quantity,Hazardous,Material,Size,Total Pack Quantity,Washer Type,Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Range,Material Type,Nut Types,Type,Feature 4,Feature 5,Diameter,Screw / Bolt Type,Set Type,Screw / Bolt Length,Screw / Bolt Sizes,Drive,Dimensions (L x W x D),Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Hole Depth,Operating Temperature,Size (oz),Washer-Exterior Dia,Washer-Internal Dia,Outer Diameter,Colour,Application,Dimensions mm (H x W x D),Pack Type,Bolt Type,Head Type,Feature 15,Feature 16,Feature 17,Feature 18,Weight,Warranty
228,PS18864,Fischer DuoLine DuoTec nylon toggle cavity fix and screws 10mm (25),Fischer,29.92,"Suitable for use on high tensile and transverse loads, the Fischer DuoTec 10mm nylon toggle cavity fix and screws is strong enough for radiator and TV bracket fixing. Easy to use, even in narrow or insulated cavities, these plugs and screws offer small 10mm drill hole diameters and a short toggle element. With no cutting required for easier, safer fitting into gypsum, DuoTec plugs won't fall into the drill hole, even without a screw, making pre-install straightforward. Automatically folding behind the panel for added strength, the plug's toggle element works alongside a flexible stainless steel screw seat for reliable use with wood and chipboard screws or metric hooks and threaded rods with lock nuts.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Fischer DuoLine DuoTec nylon toggle cavity fix and screws 10mm (25),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/64/S18864_wm.jpg,,,,,25,N,Nylonglass re-enforced plastic,,,,537259,N,Pack of 10,Installation-friendly solution,Ideal for high loads in board material,DuoLine,,,Cavity Wall Fixing,Small drill-hole diameter for installation with 10mm drill bit,Short toggle element simplifies installation in narrow cavities  40mm,10 mm,,,,,,,Short toggle element simplifies installation in mineral wool insulated cavities  50mm,Works as expansion plug in drill holes with wood substructure,Toggle element made of hard/soft glass fibre-reinforced plastic,Higher load perfomance and distribution of loads in board material than conventional plastic,Increases load-bearing capacity without damaging gypsum plasterboard,White fibreglass reinforced plastic collar sleeve increases shear load-bearing capacity,Flexible stainless steel screw entry,"Compatible with wood, chipboard and metric screws",Functions as expansion plug in solid materials where something is hit,,,,,,,,,,,,,,,,,,
229,PIS5598,Owlett Jaton resin cartridge comes with nozzle 280ml,Owlett Jaton,21.05,"Owlett Jaton injection resin is a polyester, styrene-free resin for use in brickwork, most natural stone and concrete.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Owlett Jaton resin cartridge comes with nozzle 280ml,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/98/NW-IS5598_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Owlett_Jaton_Product_Catalogue_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Owlett_Jaton_Injection_Resin_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PS18854,DUOPOWER UNI WALL PLUG 8X40MM (25),Fischer,2.48,"With self-activating functions, these Fischer DuoPower 8 x 40mm universal wall plugs can expand, fold and even knot, depending on the substrate they're used in, making them suitable for a variety of applications. Offering reliably clear feedback, the installer should be able to feel exactly when a plug is installed correctly. Smooth running, these rotation-free plugs ensure safe and easy installation into a screw channel.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> DUOPOWER UNI WALL PLUG 8X40MM (25),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/54/S18854_wm.jpg,,,,,25,N,,,,,545021,N,Pack of 25,Short plug length for quick fixing,Short length means less drilling and shorter screws,DuoPower,,,Wall Plug,Combines soft and hard materials for optimal screw-in and tightening torque,Red expansion wings for safe expansion,,,,,,,8 x 40mm,"Depending on building material, main body automatically activates best function","For permanent, safe hold",Narrow plug rim prevents slipping in drill hole,,,,,,,,,,,,,,,,,,,,,,,,
231,PS18876,Fischer DuoLine DuoTec nylon cavity fix and panhead screw 12mm (10),Fischer,19.85,"Suitable for use on high tensile and transverse loads, the Fischer DuoTec 12mm nylon toggle cavity fix and panhead screw is strong enough for radiator and TV bracket fixing. Easy to use, even in narrow or insulated cavities, these plugs and screws offer small 10mm drill hole diameters and a short toggle element. With no cutting required for easier, safer fitting into gypsum, DuoTec plugs won't fall into the drill hole, even without a screw, making pre-install straightforward. Automatically folding behind the panel for added strength, the plug's toggle element works alongside a flexible stainless steel screw seat for reliable use with wood and chipboard screws or metric hooks and threaded rods with lock nuts.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Fischer DuoLine DuoTec nylon cavity fix and panhead screw 12mm (10),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/76/S18876_wm.jpg,,,,,10,N,Nylonglass re-enforced plastic,,,,542591,N,Pack of 10,46mm length,Flexible screw mount,DuoLine,,,Cavity Wall Fixing,Suitable for screws and hooks with different thread shapes,Glass fibre-reinforced plastic,12 mm,,,,,,,Metal skeleton insert (Fischer DuoTec 12),Toggle handles heavy tensile and transverse loads in panel building materials,Soft grey nylon contact surface distributes load over surface,Minimises weakening of building material,Standard drill hole diameters and short tilting element,Easy install in narrow cavities,Suitable for insulated cavities,White flush sleeve with snap function,Plug can be securely pre-installed in drill hole,,,,,,,,,,,,,Scale on grip strap (Fischer DuoTec 12) determines required screw length,Choose scale value + 20 mm,Use with 6mm metric screw or 5/6mm wood and chipboard screw,Functions as expansion plug in solid materials where something is hit,,
232,PM96006,Walraven Rapid Rail tee bolt 25mm (M10),Walraven,0.97,A Walraven Rapid Rail 25mm M10 tee bolt.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Walraven Rapid Rail tee bolt 25mm (M10),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/06/M96006_wm.jpg,,,,,,N,,M10 L: 25mm,25pcs,,6523002,N,Pack of 25,"Slide nut with stud bolt, washer and BIS RapidRail spring",Pre-assembled for quick fixing,Rapid Rail,,,Tee Bolt,Assembly stays in place before final tightening,Metal parts made of 1.0332 steel,,,,,,,,POM (polyoxymethylene) springs,Green colour,Zinc-plated,,,,,,,,,,,,,,,,,"Stud bolt with slide nut, washer and RapidRail® spring",,,,,,7.47309,
233,PS18868,Fischer DuoLine DuoPower universal wall plug 14 x 70mm (20),Fischer,11.76,"Self-activating, these Fischer DuoLine DuoPower 14 x 70mm universal wall plugs and screws can expand, fold and knot, depending on the substrate they're used in, making them the ideal choice for a wide range of applications. With a shorter length these plugs and screws, supplied in a pack of twenty, fix fast and need less drilling and they won't rotate during installation either. Clear feedback makes knowing that the DuoPower plug is installed correctly obvious while smooth running openings ensure safe and easy installation of the steel screw into the nylon plug.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Fischer DuoLine DuoPower universal wall plug 14 x 70mm (20),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/68/S18868_wm.jpg,,,,,20,N,Nylon,,,,538254,N,,,,DuoLine,,,,,,14 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,P515553,Wavin Wavin Hep2O HX57/15 GR conical tap connector washers 15mm,Wavin,4.67,"Made of rubber, this Wavin Hep2O HX57 15mm conical tap connector can be used in cold flexible plumbing systems accepting push-fit connections.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Wavin Wavin Hep2O HX57/15 GR conical tap connector washers 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/53/NW-515553_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PS18850,Fischer DuoPower 555005 universal wall plug 5x25mm (100),Fischer,4.29,"With self-activating functions, these Fischer DuoPower 5 x 25mm universal wall plugs can expand, fold and even knot, depending on the substrate they're used in, making them suitable for a variety of applications. Offering reliably clear feedback, the installer should be able to feel exactly when a plug is installed correctly. Smooth running, these rotation-free plugs ensure safe and easy installation into a screw channel.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Fischer DuoPower 555005 universal wall plug 5x25mm (100),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/50/S18850_wm.jpg,,,,,100,N,,,,,535452,N,Pack of 100,Short plug length for quick fixing,Short length means less drilling and shorter screws,DuoPower,,,Wall Plug,Combines soft and hard materials for optimal screw-in and tightening torque,Red expansion wings for safe expansion,,,,,,,5 x 25mm,"Depending on building material, main body automatically activates best function","For permanent, safe hold",Narrow plug rim prevents slipping in drill hole,,,,,,,,,,,,,,,,,,,,,,,,
236,PS18862,Fischer DuoLine FixTainer DuoPower universal wall plugs and screws 6/8/10mm (210),Fischer,37.95,"Self-activating, these Fischer DuoLine FixTainer DuoPower 6/8/10mm x 30/40/50mm universal wall plugs and screws can expand, fold and knot, depending on the substrate they're used in, making them the ideal choice for a wide range of applications. With a shorter length these plugs and screws, supplied in a pack of 210, fix fast and need less drilling and they won't rotate during installation either. Clear feedback makes knowing that the DuoPower plug is installed correctly obvious while smooth running openings ensure safe and easy installation of the steel screw into the nylon plug.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Fischer DuoLine FixTainer DuoPower universal wall plugs and screws 6/8/10mm (210),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/62/S18862_wm.jpg,,,,,210,N,Nylon/Steel,,,,536162,N,,,,DuoLine,,,,,,6/8/10mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PC58912,Thomas Dudley Dudley O ring repair kit box,Thomas Dudley,13.36,Plumbers O-ring repair kit box.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Thomas Dudley Dudley O ring repair kit box,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/12/C58912_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Beta_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PS18849,Fischer DuoBlade 545675 self-drill plasterboard fix (50),Fischer,10.55,"Featuring different components chosen for their high levels of performance, the Fischer DuoLine DuoBlade self-drilling plasterboard fix is part of the reliable DuoLine range. With a self-drilling tip, DuoBlade allows for effective drilling when a fixing is screwed into the installation pre-position with screwdriver setting tool flush to the surface of gypsum plasterboard. Universally suitable for fixing, this plug and screw system offers excellent performance with 4 - 5mm wood, metal and chipboard screws and hook and eye screws, making it suitable for a variety of fitting jobs, ranging from smoke detectors to curtain rods and shutters. Compatible with a conventional PZ2 drive, DuoBlade doesn't need a special setting device.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Fischer DuoBlade 545675 self-drill plasterboard fix (50),,50 fixings,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/49/S18849_wm.jpg,,,,,50,N,,,,,545675,N,Pack of 50,Centring tip for easy precision setting of plug,Additional expansion for higher load values,DuoBlade,,,Cavity Wall Fixing,Same PZ2 drive for both plug and screw,Self-drilling tip with 3x sharp cutting blades for fast installation,,,,,,,44mm29mm without drilling tip,Anti-rotation lock prevents spinning in drill hole,Sharp self-cutting thread for optimum form lock,,,,,,,,,,,,,,,,,,,,,,,,,
239,P459027,Regin Nuts spire 'u' nut no.8 (5),Regin,2.48,A pack of five Regin No. 8 size spire U nuts.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Regin Nuts spire 'u' nut no.8 (5),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/27/NW-459027_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Regin_Products_Brochure_2015-2016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PS18882,Fischer DuoLine DuoPower universal wall plug and screw 10 x 50mm (25),Fischer,16.74,"Self-activating, these Fischer DuoLine DuoPower 10 x 50mm universal wall plugs and screws can expand, fold and knot, depending on the substrate they're used in, making them the ideal choice for a wide range of applications. With a shorter length these plugs and screws, supplied in a pack of twenty five, fix fast and need less drilling and they won't rotate during installation either. Clear feedback makes knowing that the DuoPower plug is installed correctly obvious while smooth running openings ensure safe and easy installation of the steel screw into the nylon plug.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Fischer DuoLine DuoPower universal wall plug and screw 10 x 50mm (25),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/82/S18882_wm.jpg,,,,,25,N,Nylon/Steel,,,,535461,N,,,,DuoLine,,,,,,10 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PS18865,Fischer DuoLine DuoTec nylon toggle cavity fix and screws 10mm (10),Fischer,13.22,"Suitable for use on high tensile and transverse loads, the Fischer DuoTec 10mm nylon toggle cavity fix and screws is strong enough for radiator and TV bracket fixing. Easy to use, even in narrow or insulated cavities, these plugs and screws offer small 10mm drill hole diameters and a short toggle element. With no cutting required for easier, safer fitting into gypsum, DuoTec plugs won't fall into the drill hole, even without a screw, making pre-install straightforward. Automatically folding behind the panel for added strength, the plug's toggle element works alongside a flexible stainless steel screw seat for reliable use with wood and chipboard screws or metric hooks and threaded rods with lock nuts.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Fischer DuoLine DuoTec nylon toggle cavity fix and screws 10mm (10),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/65/S18865_wm.jpg,,,,,10,N,Nylonglass re-enforced plastic,,,,537261,N,Pack of 25,Installation-friendly solution,Ideal for high loads in board material,DuoLine,,,Cavity Wall Fixing,Small drill-hole diameter for installation with 10mm drill bit,Short toggle element simplifies installation in narrow cavities  40mm,10 mm,,,,,,,Short toggle element simplifies installation in mineral wool insulated cavities  50mm,Works as expansion plug in drill holes with wood substructure,Toggle element made of hard/soft glass fibre-reinforced plastic,Higher load perfomance and distribution of loads in board material than conventional plastic,Increases load-bearing capacity without damaging gypsum plasterboard,White fibreglass reinforced plastic collar sleeve increases shear load-bearing capacity,Flexible stainless steel screw entry,"Compatible with wood, chipboard and metric screws",Functions as expansion plug in solid materials where something is hit,,,,,,,,,,,,,,,,,,
242,PM91706,"M Greenaway And Son bright zinc plated u-bolt 1"" (m6)",M Greenaway And Son,0.73,"These M Greenaway And Son M6, 25mm length U-bolts are made of mild steel material with a bright zinc plate coating.","Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> M Greenaway And Son bright zinc plated u-bolt 1"" (m6)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/14/NW-M91704_M91714_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Greenaway_SZ0916_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Greenaway_Steel_Range_2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PM92106,M Greenaway And Son square plate washer 5mm (m12),M Greenaway And Son,1.74,These M Greenaway And Son 41 x 41 x 5mm square plate washer with 14mm inside diameter is made of mild steel with a bright zinc plate coating.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> M Greenaway And Son square plate washer 5mm (m12),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/06/NW-M92106_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Greenaway_Channel_2015.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Greenaway_SZ1242_6_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PC59142,Thomas Dudley siamp diaphragm washer,Thomas Dudley,7.15,"Made of rubber, this Thomas Dudley 29mm diaphram washer is suitable for use on Siamp inlet valves.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Thomas Dudley siamp diaphragm washer,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/42/C59142_wm.jpg,,,,,,N,Rubber and plastic,29 mm,1,Diaphragm Washer,PPSWAT368525,N,"For fast, easy replacement",Rubber and plastic construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
